Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag
DB01726,6/30/2025 7:46,DB01,app_user,DELETE,transactions,154,64,120.37,43.42,49.69,137,0,0,1,24,61.98,93,0
DB01727,5/23/2025 6:55,DB-PAY,admin,INSERT,audit_logs,118,28,65.39,38.53,51.4,520,0,0,1,37,81.43,42,0
DB01728,3/2/2025 21:53,DB-PAY,etl_user,SELECT,loans,390,38,364.32,50.01,51.88,337,0,1,0,22,59.95,63,0
DB01729,4/21/2025 2:53,DB-CORE,etl_user,UPDATE,customers,76,26,118.1,45.21,43.42,161,0,0,1,28,63.17,19,0
DB01730,5/31/2025 23:41,DB02,report_user,DELETE,loans,29,8,93.2,51.5,48.82,263,0,0,1,28,69.38,12,0
DB01731,3/13/2025 4:25,DB-PAY,report_user,INSERT,fraud_alerts,105,25,110.69,40.45,48.08,189,0,0,1,23,63.16,43,0
DB01732,3/31/2025 7:05,DB01,app_user,INSERT,audit_logs,104,17,138.24,51.07,43.35,151,0,0,1,30,61.18,15,1
DB01733,2/5/2025 5:38,DB02,etl_user,UPDATE,cards,139,17,345.1,56.72,52.81,177,0,1,0,27,58.08,15,0
DB01734,6/15/2025 20:23,DB02,etl_user,INSERT,transactions,76,14,94.4,36.28,48.83,110,0,0,1,18,41.56,8,0
DB01735,5/20/2025 19:48,DB-PAY,app_user,UPDATE,loans,46,5,99,45.39,40.8,125,0,0,1,25,59.55,9,1
DB01736,2/14/2025 3:51,DB-CORE,etl_user,DELETE,transactions,104,29,108.58,45.55,45.38,212,0,0,1,17,34.74,47,0
DB01737,2/13/2025 13:27,DB02,admin,INSERT,cards,156,26,146.59,44.9,47.8,140,0,0,1,26,63.29,20,1
DB01738,5/9/2025 13:33,DB02,app_user,INSERT,payment_history,215,46,137.77,39.5,56.11,279,0,0,1,40,63.39,37,0
DB01739,6/12/2025 6:50,DB01,report_user,INSERT,transactions,134,14,83.33,48.39,49.09,283,0,0,1,24,56,23,0
DB01740,4/2/2025 13:38,DB02,app_user,DELETE,accounts,1,0,57.9,45.73,43.25,187,0,0,1,25,61.8,0,0
DB01741,5/7/2025 13:15,DB-CORE,etl_user,UPDATE,customers,131,40,150.13,46.26,50.74,280,0,0,1,32,78.05,55,0
DB01742,6/15/2025 23:51,DB-CORE,app_user,INSERT,customers,153,63,109,45.84,60.32,130,0,0,1,25,55.51,58,0
DB01743,2/19/2025 14:00,DB-CORE,etl_user,INSERT,audit_logs,92,31,100.89,36.88,48.21,180,0,0,1,22,54.69,17,0
DB01744,2/4/2025 10:56,DB01,app_user,UPDATE,payment_history,76,8,266.98,47.63,55.25,203,0,1,0,26,53.33,12,1
DB01745,5/15/2025 13:46,DB-CORE,etl_user,UPDATE,cards,107,6,57.71,40.28,41.32,119,0,0,1,21,60.86,3,1
DB01746,5/13/2025 14:50,DB02,etl_user,UPDATE,audit_logs,112,18,128.02,38.44,48.64,127,0,0,1,24,56.65,13,0
DB01747,2/2/2025 2:42,DB-CORE,admin,SELECT,audit_logs,197,74,115.2,41.49,46.15,125,0,0,1,23,47.95,73,0
DB01748,3/5/2025 22:06,DB01,report_user,SELECT,loans,165,54,75.87,49.55,56.31,158,0,0,1,29,61.34,52,0
DB01749,3/22/2025 6:49,DB-PAY,app_user,SELECT,transactions,115,10,270.75,60.89,48.36,95,0,1,0,19,51.2,13,0
DB01750,2/5/2025 14:52,DB-PAY,report_user,DELETE,cards,185,70,159.79,46.2,52.46,128,0,0,1,25,60.68,49,1
DB01751,6/8/2025 7:19,DB02,app_user,INSERT,payment_history,165,14,109.69,45.18,50.02,172,0,0,1,24,50.13,27,0
DB01752,3/30/2025 7:59,DB02,report_user,DELETE,audit_logs,106,51,80.23,43.75,46.08,233,0,0,1,24,63.39,91,0
DB01753,2/26/2025 9:41,DB-PAY,app_user,UPDATE,payment_history,98,44,313.93,56.96,48.71,693,1,0,1,28,65.19,30,1
DB01754,5/31/2025 17:19,DB-PAY,etl_user,SELECT,audit_logs,78,25,134.83,52.65,65.23,248,0,0,1,32,86.23,38,1
DB01755,7/13/2025 19:26,DB02,etl_user,DELETE,cards,168,72,95.31,39.66,55.54,189,0,0,1,26,69.99,71,0
DB01756,4/6/2025 6:10,DB01,app_user,DELETE,transactions,96,40,272.76,59.86,62.88,102,0,1,0,19,49.51,45,0
DB01757,2/3/2025 21:15,DB02,app_user,INSERT,cards,92,12,56.41,42.72,59.72,217,0,0,1,19,54.25,18,0
DB01758,6/20/2025 13:46,DB-PAY,admin,SELECT,payment_history,66,13,90.81,41.18,45.04,140,0,0,1,23,61.02,20,0
DB01759,6/29/2025 3:45,DB-PAY,admin,SELECT,fraud_alerts,111,52,100.96,36.18,46.11,163,0,0,1,20,51.44,82,0
DB01760,4/7/2025 19:44,DB-PAY,admin,UPDATE,loans,144,2,102.1,46.62,46.2,134,0,0,1,25,52.53,3,0
DB01761,3/31/2025 19:46,DB02,admin,DELETE,loans,189,82,63.98,37.99,54.91,110,0,0,1,15,42.87,76,1
DB01762,6/25/2025 2:17,DB-PAY,etl_user,SELECT,transactions,146,71,131.45,44.67,53.57,116,0,0,1,18,40.27,74,0
DB01763,6/25/2025 11:34,DB-PAY,app_user,INSERT,customers,103,48,123.4,51.02,48.72,300,0,0,1,29,80.1,63,0
DB01764,5/18/2025 17:20,DB01,admin,SELECT,payment_history,135,7,115.84,48.84,52.92,138,0,0,1,21,50.86,6,0
DB01765,6/26/2025 9:29,DB-CORE,app_user,DELETE,cards,610,44,282.48,37.33,39.49,197,0,1,0,24,56.97,23,0
DB01766,3/16/2025 11:24,DB01,etl_user,SELECT,fraud_alerts,103,31,113.33,43.12,50.72,133,0,0,1,24,59.93,44,0
DB01767,3/30/2025 18:19,DB01,etl_user,DELETE,cards,151,22,101.3,52.23,43.48,187,0,0,1,29,58.39,28,0
DB01768,5/11/2025 4:54,DB01,admin,SELECT,payment_history,117,42,101.4,46.45,57.82,272,0,0,1,33,79.64,60,0
DB01769,7/1/2025 16:06,DB-CORE,report_user,SELECT,payment_history,92,23,100.24,44.11,46.78,187,0,0,1,28,78.77,15,1
DB01770,5/31/2025 4:13,DB02,report_user,UPDATE,cards,7,0,90.94,37.47,44.39,111,0,0,1,22,45.4,0,0
DB01771,2/19/2025 16:54,DB-CORE,etl_user,UPDATE,fraud_alerts,113,26,132.32,49.89,43.68,194,0,0,1,26,61.89,27,0
DB01772,4/18/2025 12:01,DB-PAY,report_user,INSERT,fraud_alerts,135,29,108.73,36.84,52.73,175,0,0,1,19,48.3,57,0
DB01773,6/23/2025 21:02,DB-PAY,etl_user,UPDATE,loans,132,37,149.93,49.12,44.37,209,0,0,1,26,52.23,54,0
DB01774,4/26/2025 12:08,DB-PAY,etl_user,UPDATE,audit_logs,76,15,111.02,46.1,52.91,198,0,0,1,30,81.87,19,0
DB01775,5/20/2025 1:52,DB01,etl_user,INSERT,fraud_alerts,78,7,142.23,40.18,50.73,171,0,0,1,28,66.13,10,0
DB01776,7/8/2025 13:53,DB02,report_user,DELETE,cards,33,11,103.33,43.47,41.94,147,0,0,1,25,54.28,12,0
DB01777,7/9/2025 16:18,DB01,etl_user,UPDATE,fraud_alerts,111,8,88.66,33.52,49.43,176,0,0,1,18,50.7,13,0
DB01778,2/24/2025 15:11,DB-CORE,report_user,DELETE,audit_logs,204,64,100.41,39.64,41.69,96,0,0,1,18,42.92,76,1
DB01779,6/21/2025 22:28,DB-CORE,admin,INSERT,cards,189,14,114.24,41.68,53.15,137,0,0,1,22,64.35,26,1
DB01780,5/17/2025 17:01,DB-CORE,etl_user,INSERT,payment_history,198,47,113.82,46.82,48.97,359,0,0,1,21,51.13,26,0
DB01781,3/27/2025 2:44,DB-CORE,etl_user,SELECT,transactions,113,50,102.7,47.99,46.94,169,0,0,1,20,46.67,62,0
DB01782,3/18/2025 8:26,DB-CORE,etl_user,DELETE,payment_history,98,31,110.53,54.45,50.49,210,0,0,1,41,100,31,0
DB01783,3/12/2025 20:41,DB02,app_user,UPDATE,cards,48,19,114.76,39.94,50.82,207,0,0,1,30,71.92,20,0
DB01784,4/8/2025 7:53,DB01,app_user,DELETE,transactions,157,31,152.99,45.68,41.77,105,0,0,1,18,45.33,16,0
DB01785,7/10/2025 6:50,DB-PAY,report_user,UPDATE,customers,122,22,641.85,68.47,60.31,238,0,1,0,35,86.81,25,1
DB01786,2/27/2025 12:03,DB01,app_user,UPDATE,audit_logs,241,47,109.85,38.17,48.24,157,0,0,1,18,49.48,66,0
DB01787,6/11/2025 3:27,DB-CORE,app_user,UPDATE,accounts,85,12,97.78,47.71,40.27,175,0,0,1,24,54.36,18,0
DB01788,5/26/2025 7:46,DB02,app_user,SELECT,fraud_alerts,121,25,117.3,30.52,36.47,141,0,0,1,19,39.46,24,0
DB01789,4/18/2025 13:12,DB02,app_user,DELETE,accounts,5,0,349.16,44.51,46.52,158,0,1,0,26,54.21,0,1
DB01790,5/27/2025 3:54,DB-PAY,admin,DELETE,transactions,102,0,139.47,41.33,57.23,128,0,0,1,24,59.12,0,0
DB01791,5/27/2025 2:14,DB-PAY,admin,INSERT,payment_history,86,27,103.28,39.05,50.69,96,0,0,1,18,39.61,35,0
DB01792,7/5/2025 22:40,DB-CORE,report_user,UPDATE,cards,38,18,78.4,37.82,53.07,444,0,0,1,30,81.91,30,0
DB01793,2/15/2025 14:56,DB-CORE,etl_user,INSERT,audit_logs,129,28,85.09,42.23,43.33,145,0,0,1,20,49.11,29,1
DB01794,5/29/2025 15:39,DB-CORE,report_user,INSERT,customers,107,12,112.66,45.24,47.55,161,0,0,1,18,49.75,19,0
DB01795,4/21/2025 4:21,DB-PAY,admin,UPDATE,accounts,194,91,160.9,52.63,58.47,331,0,0,1,37,79.81,49,0
DB01796,3/31/2025 16:01,DB02,admin,SELECT,customers,49,4,100.32,37.76,40.95,108,0,0,1,19,48.81,6,0
DB01797,2/7/2025 3:20,DB01,admin,INSERT,payment_history,32,11,97.7,46.01,55.46,501,0,0,1,44,94.02,17,0
DB01798,6/22/2025 20:52,DB-PAY,app_user,SELECT,cards,49,3,57.56,42.5,52.14,138,0,0,1,25,73.71,3,0
DB01799,6/16/2025 2:34,DB01,app_user,UPDATE,accounts,98,38,255.96,43.88,52.96,1007,1,0,1,28,69,58,0
DB01800,5/23/2025 13:58,DB-CORE,admin,UPDATE,loans,116,53,105.48,50.62,48.93,180,0,0,1,21,49.04,37,0
DB01801,4/9/2025 19:46,DB01,app_user,INSERT,payment_history,125,22,115.61,51.27,47.91,144,0,0,1,26,72.46,40,0
DB01802,2/19/2025 6:30,DB01,app_user,INSERT,fraud_alerts,159,72,103.54,37.92,43.01,186,0,0,1,24,62.09,120,1
DB01803,2/9/2025 0:23,DB02,report_user,INSERT,cards,11,3,101.53,43.51,48.87,168,0,0,1,26,65.02,2,1
DB01804,4/13/2025 5:22,DB01,app_user,SELECT,loans,55,2,90.32,41.59,44.52,123,0,0,1,22,64.6,3,0
DB01805,4/17/2025 4:28,DB01,admin,DELETE,fraud_alerts,58,20,136.64,46.69,45.14,183,0,0,1,36,76.84,12,0
DB01806,2/16/2025 10:01,DB-PAY,report_user,UPDATE,transactions,67,13,97.41,43.05,48.57,138,0,0,1,27,78.78,20,0
DB01807,7/6/2025 6:11,DB-PAY,app_user,INSERT,payment_history,105,43,117.81,39.88,44.93,130,0,0,1,19,43.35,30,1
DB01808,4/22/2025 20:03,DB-PAY,report_user,INSERT,payment_history,380,11,308.81,48.16,44.17,185,0,1,0,35,76.56,7,1
DB01809,7/1/2025 2:48,DB01,admin,SELECT,audit_logs,103,16,87.12,44.35,47.96,160,0,0,1,26,67.08,18,0
DB01810,6/15/2025 20:18,DB-CORE,admin,INSERT,cards,65,31,106.34,54.31,46.54,119,0,0,1,22,56.12,28,0
DB01811,4/8/2025 19:11,DB-CORE,app_user,SELECT,fraud_alerts,185,15,210.12,40.49,44.22,673,1,0,1,27,55.33,18,1
DB01812,6/14/2025 8:00,DB-PAY,admin,DELETE,customers,101,33,100.83,44.25,66.42,159,0,0,1,26,57.77,28,0
DB01813,2/12/2025 1:21,DB01,admin,DELETE,cards,82,16,92.85,45.26,49.48,135,0,0,1,21,58.69,12,0
DB01814,5/23/2025 10:39,DB-CORE,etl_user,SELECT,payment_history,123,48,123.14,49.76,49.63,185,0,0,1,27,54.76,86,0
DB01815,3/27/2025 7:51,DB-CORE,report_user,UPDATE,payment_history,115,38,107.49,50.63,43.92,136,0,0,1,22,50.69,46,0
DB01816,3/19/2025 18:48,DB01,admin,DELETE,audit_logs,92,31,86.54,39.56,49.91,112,0,0,1,22,58.06,56,0
DB01817,6/22/2025 0:10,DB02,admin,SELECT,loans,108,17,77.02,33.9,46.34,217,0,0,1,26,57.17,15,0
DB01818,4/1/2025 1:14,DB-PAY,app_user,DELETE,cards,122,48,111.56,37.66,51.07,180,0,0,1,25,61.42,93,0
DB01819,3/26/2025 2:34,DB02,admin,DELETE,transactions,1,0,154.03,43.86,55.58,555,1,0,1,22,63.87,0,0
DB01820,5/14/2025 16:50,DB02,app_user,SELECT,cards,121,50,133.1,44.55,46.42,170,0,0,1,29,73.53,53,0
DB01821,2/11/2025 16:02,DB02,etl_user,DELETE,payment_history,143,13,85,48.36,51.28,166,0,0,1,28,72.95,23,0
DB01822,4/29/2025 5:29,DB-PAY,admin,INSERT,fraud_alerts,40,17,77.82,50.43,49.27,160,0,0,1,26,67.69,30,1
DB01823,3/8/2025 7:19,DB-CORE,app_user,INSERT,customers,99,38,692.02,55.32,60.59,164,0,1,0,25,50,29,0
DB01824,4/10/2025 11:28,DB02,report_user,UPDATE,payment_history,79,6,117.19,49.57,47.47,122,0,0,1,22,58.62,8,0
DB01825,4/25/2025 5:13,DB-CORE,report_user,UPDATE,audit_logs,102,34,154.15,46.86,48.57,152,0,0,1,26,77.08,22,0
DB01826,6/25/2025 20:27,DB01,app_user,INSERT,fraud_alerts,84,36,72.21,43.4,50.9,150,0,0,1,25,55.55,43,0
DB01827,4/17/2025 6:47,DB-PAY,app_user,DELETE,payment_history,146,53,112.47,36.91,46.88,145,0,0,1,19,55.76,57,0
DB01828,6/3/2025 0:47,DB01,report_user,UPDATE,audit_logs,395,20,208.21,41.19,46.38,197,0,1,0,18,48.38,18,0
DB01829,6/16/2025 12:58,DB-CORE,report_user,SELECT,audit_logs,146,0,103.61,48.14,50.1,105,0,0,1,19,41.15,0,0
DB01830,2/21/2025 0:05,DB01,admin,DELETE,payment_history,61,3,829.07,63.63,61.34,178,0,1,0,31,91.99,3,0
DB01831,5/30/2025 6:28,DB-CORE,app_user,SELECT,fraud_alerts,37,6,106.77,34.62,48.33,188,0,0,1,23,60.36,7,0
DB01832,7/7/2025 14:47,DB-PAY,report_user,INSERT,fraud_alerts,135,59,91.23,49.8,55.06,154,0,0,1,18,39.93,76,1
DB01833,7/12/2025 23:02,DB01,etl_user,UPDATE,transactions,440,26,400.6,43.26,46.64,164,0,1,0,21,57.52,49,0
DB01834,5/29/2025 15:26,DB02,app_user,DELETE,accounts,28,12,254.5,49.78,54.53,272,0,1,0,23,68.58,13,0
DB01835,2/2/2025 17:20,DB01,admin,INSERT,loans,136,30,138.73,50.11,51.09,435,0,0,1,34,71.34,46,1
DB01836,2/27/2025 5:18,DB02,report_user,SELECT,payment_history,14,0,86.72,46,55.02,149,0,0,1,26,65.6,0,1
DB01837,5/2/2025 7:11,DB-PAY,admin,UPDATE,audit_logs,157,18,113.21,43.1,54.85,786,0,0,1,39,94.37,19,0
DB01838,4/2/2025 0:59,DB02,admin,SELECT,payment_history,1,0,109.95,44.16,53.72,162,0,0,1,27,65.09,0,0
DB01839,4/10/2025 18:23,DB02,etl_user,UPDATE,accounts,72,18,83.42,43.22,50.11,145,0,0,1,20,49.87,10,0
DB01840,7/1/2025 11:44,DB01,admin,INSERT,transactions,91,28,104.24,47.01,47.43,302,0,0,1,29,68.29,41,0
DB01841,5/28/2025 6:48,DB-PAY,admin,INSERT,fraud_alerts,58,0,148.78,46.03,55.16,203,0,0,1,31,80.1,0,1
DB01842,3/16/2025 19:11,DB01,admin,SELECT,loans,100,7,141.09,41.9,47.7,596,0,0,1,40,88.53,12,0
DB01843,6/14/2025 9:30,DB-CORE,app_user,UPDATE,loans,33,9,134.85,54.94,50.87,230,0,0,1,30,77.99,11,0
DB01844,6/4/2025 5:05,DB01,report_user,UPDATE,cards,133,2,111.15,42.29,51.65,228,0,0,1,25,64.94,3,0
DB01845,6/25/2025 0:02,DB-PAY,app_user,DELETE,customers,183,59,134.32,49.27,44.82,184,0,0,1,32,83.25,46,0
DB01846,4/5/2025 23:06,DB02,report_user,DELETE,fraud_alerts,106,38,116.03,42.25,44.48,117,0,0,1,23,49.63,67,0
DB01847,7/14/2025 22:31,DB-PAY,etl_user,INSERT,customers,169,35,122.58,49.68,50.6,143,0,0,1,27,60.36,52,0
DB01848,6/8/2025 4:05,DB01,etl_user,DELETE,loans,139,4,100.21,43.79,47.21,158,0,0,1,25,74.46,5,0
DB01849,2/17/2025 11:22,DB02,etl_user,SELECT,transactions,118,47,116.51,50.78,53.16,194,0,0,1,33,82.15,85,0
DB01850,7/8/2025 7:13,DB-PAY,app_user,UPDATE,customers,149,44,118.81,44.5,49.38,131,0,0,1,24,58.08,67,0
DB01851,4/19/2025 22:40,DB02,etl_user,SELECT,audit_logs,123,52,120.67,48.18,47.92,160,0,0,1,28,79.49,69,0
DB01852,5/13/2025 5:17,DB01,app_user,INSERT,customers,94,35,401.06,59.58,72.51,152,0,1,0,21,49.24,30,0
DB01853,4/5/2025 1:00,DB01,etl_user,INSERT,loans,16,6,89.44,40.19,46.05,122,0,0,1,23,60.26,7,0
DB01854,2/28/2025 11:26,DB-CORE,etl_user,DELETE,loans,71,19,125.86,48.04,55.67,211,0,0,1,25,62.81,22,0
DB01855,3/3/2025 20:06,DB-CORE,app_user,SELECT,audit_logs,47,23,85.47,41.24,47.68,107,0,0,1,21,46.13,30,0
DB01856,4/16/2025 12:16,DB01,etl_user,DELETE,audit_logs,96,24,108.07,40.08,56.18,248,0,0,1,26,76,25,0
DB01857,4/25/2025 15:41,DB-PAY,app_user,UPDATE,accounts,132,2,80.32,42.71,45.31,195,0,0,1,22,61.24,2,1
DB01858,6/9/2025 18:27,DB-PAY,etl_user,INSERT,cards,43,17,702.06,68.23,51.7,153,0,1,0,25,72.77,33,0
DB01859,4/29/2025 1:30,DB01,etl_user,DELETE,transactions,145,19,464.33,40.83,53.16,145,0,1,0,23,67.64,30,0
DB01860,2/13/2025 20:52,DB-PAY,admin,UPDATE,customers,150,1,124.56,41.11,62.43,148,0,0,1,25,74.96,0,1
DB01861,5/18/2025 16:06,DB-PAY,report_user,UPDATE,loans,116,32,142.61,52.52,52.77,151,0,0,1,29,60.27,24,0
DB01862,2/27/2025 9:19,DB-CORE,etl_user,DELETE,accounts,138,15,110.86,45.31,45.26,141,0,0,1,26,54.96,14,0
DB01863,4/29/2025 13:58,DB01,report_user,DELETE,payment_history,126,24,141.24,58.72,54.02,199,0,0,1,39,100,41,0
DB01864,3/25/2025 1:24,DB-CORE,report_user,INSERT,payment_history,86,5,71.76,46.11,46.39,166,0,0,1,25,52.79,9,0
DB01865,4/17/2025 14:13,DB01,etl_user,INSERT,transactions,24,1,85.6,46.13,48.59,176,0,0,1,29,83.18,1,0
DB01866,2/17/2025 16:20,DB02,app_user,UPDATE,audit_logs,116,22,129.37,43.87,55.05,134,0,0,1,24,66.3,32,0
DB01867,6/9/2025 9:51,DB-CORE,admin,SELECT,audit_logs,83,2,105.84,43.15,45.67,112,0,0,1,18,38.14,1,0
DB01868,5/7/2025 14:48,DB-CORE,etl_user,SELECT,loans,109,49,106.19,45.11,46.3,211,0,0,1,25,51.36,43,0
DB01869,4/25/2025 10:44,DB-CORE,admin,SELECT,customers,247,116,111.85,46.94,49.75,230,0,0,1,25,51.33,102,0
DB01870,7/8/2025 22:30,DB-PAY,app_user,INSERT,payment_history,117,31,136.22,53.18,44.05,538,0,0,1,49,93.25,54,0
DB01871,3/5/2025 3:34,DB02,app_user,SELECT,cards,129,39,108.68,45.05,50.05,213,0,0,1,29,65.72,32,0
DB01872,2/5/2025 11:08,DB02,app_user,DELETE,loans,169,9,66.68,48.64,40.12,477,0,0,1,45,60.38,7,0
DB01873,4/3/2025 3:06,DB-PAY,app_user,UPDATE,accounts,1230,50,382.27,61.22,75.76,175,0,0,1,25,57.96,63,0
DB01874,2/17/2025 23:59,DB01,app_user,SELECT,accounts,124,22,89.7,50.35,44.96,303,0,0,1,39,49.78,35,0
DB01875,4/24/2025 5:35,DB01,etl_user,INSERT,cards,106,31,278.43,52.61,41.58,118,0,1,0,19,44.23,56,0
DB01876,3/14/2025 1:09,DB02,report_user,SELECT,cards,122,5,101.39,37.71,55.26,142,0,0,1,24,61.33,7,0
DB01877,6/21/2025 2:52,DB-CORE,admin,UPDATE,fraud_alerts,130,59,131.12,44.31,49.21,132,0,0,1,25,50.76,106,0
DB01878,4/11/2025 23:45,DB02,app_user,SELECT,accounts,1000,19,337.55,87.21,80.84,143,0,0,1,22,44.81,22,0
DB01879,6/2/2025 17:46,DB01,etl_user,SELECT,transactions,91,0,120.35,48.03,47.34,167,0,0,1,20,55.8,0,0
DB01880,2/1/2025 16:58,DB01,report_user,SELECT,payment_history,1,0,125.83,38.04,42.96,284,0,0,1,25,61.54,0,0
DB01881,2/7/2025 7:05,DB01,report_user,UPDATE,payment_history,165,72,125.2,49.11,58.11,132,0,0,1,25,51.55,43,0
DB01882,4/21/2025 14:51,DB01,etl_user,INSERT,transactions,140,32,141.33,46.7,46.2,193,0,0,1,23,55.52,57,0
DB01883,3/26/2025 23:41,DB01,etl_user,DELETE,accounts,35,7,102.32,50.39,53.28,152,0,0,1,21,43.81,5,1
DB01884,3/11/2025 20:16,DB-PAY,admin,SELECT,loans,550,48,410.48,45.87,53.47,162,0,1,0,21,61.25,25,0
DB01885,7/1/2025 5:18,DB-PAY,etl_user,UPDATE,loans,197,21,100.93,43.89,49.11,231,0,0,1,26,77.84,22,0
DB01886,6/14/2025 15:24,DB02,report_user,DELETE,payment_history,63,12,116.21,48.1,46.55,132,0,0,1,25,59.09,11,1
DB01887,4/19/2025 21:26,DB01,admin,INSERT,payment_history,74,15,91.41,47.27,53.93,119,0,0,1,22,48.27,22,0
DB01888,2/20/2025 16:09,DB02,etl_user,INSERT,fraud_alerts,65,7,104.79,53.32,56.82,253,0,0,1,29,73.64,13,0
DB01889,7/12/2025 11:43,DB-CORE,report_user,SELECT,customers,11,2,125.88,48.06,49.7,206,0,0,1,26,59.72,3,0
DB01890,6/30/2025 4:28,DB02,etl_user,UPDATE,fraud_alerts,80,1,98.87,41.84,35.65,143,0,0,1,19,52.71,0,0
DB01891,4/3/2025 20:18,DB01,app_user,DELETE,loans,71,1,460.14,63.35,57.66,135,0,1,0,26,57.66,0,1
DB01892,6/24/2025 18:15,DB-PAY,etl_user,INSERT,fraud_alerts,121,57,101.36,43.05,54.07,283,0,0,1,22,50.86,40,0
DB01893,7/3/2025 16:33,DB-CORE,etl_user,DELETE,payment_history,74,7,177.31,44.68,54.82,456,1,0,1,26,55.56,8,0
DB01894,2/10/2025 0:33,DB02,etl_user,DELETE,cards,99,4,172.6,39.42,42.69,206,0,0,1,28,79.66,7,1
DB01895,5/24/2025 16:38,DB-PAY,report_user,UPDATE,loans,85,31,280.23,60.03,49.39,335,0,1,0,20,52.25,60,0
DB01896,3/10/2025 10:12,DB-CORE,etl_user,INSERT,fraud_alerts,190,81,560.07,58.61,55.2,118,0,1,0,22,48.13,128,1
DB01897,3/28/2025 17:23,DB-PAY,app_user,SELECT,accounts,153,41,140.62,41.88,54.46,212,0,0,1,25,74.17,71,0
DB01898,7/7/2025 6:20,DB01,etl_user,INSERT,cards,114,49,158.29,41.58,39.88,1096,1,0,1,18,45.63,88,0
DB01899,7/12/2025 15:44,DB02,report_user,DELETE,loans,130,18,146.17,40.63,50.07,116,0,0,1,19,38.96,18,0
DB01900,4/7/2025 20:08,DB01,etl_user,SELECT,fraud_alerts,108,38,126.43,48.55,46.16,167,0,0,1,25,71.49,67,1
DB01901,2/13/2025 16:21,DB-CORE,admin,DELETE,payment_history,125,0,105.45,50.69,44.47,124,0,0,1,22,64.31,0,1
DB01902,4/9/2025 8:50,DB-PAY,report_user,UPDATE,customers,105,12,345.49,66.94,58.12,120,0,1,0,20,48.52,17,0
DB01903,7/5/2025 17:06,DB02,app_user,INSERT,fraud_alerts,114,43,131.66,42.26,45.79,202,0,0,1,27,72.84,58,0
DB01904,6/15/2025 1:07,DB-CORE,admin,SELECT,audit_logs,135,62,164.04,41.76,50.24,169,0,0,1,31,72.65,59,0
DB01905,4/7/2025 6:32,DB-PAY,app_user,SELECT,transactions,99,22,157.27,43.77,39.02,187,0,0,1,28,65,18,1
DB01906,5/24/2025 11:10,DB-CORE,admin,DELETE,fraud_alerts,225,54,103.17,40.32,48,90,0,0,1,17,37.26,63,0
DB01907,6/2/2025 13:51,DB-CORE,report_user,DELETE,transactions,19,4,123.16,51.89,60.43,635,0,0,1,50,100,4,0
DB01908,7/8/2025 15:28,DB-CORE,admin,DELETE,audit_logs,148,24,122.34,50.59,52.34,140,0,0,1,24,50.97,26,0
DB01909,6/21/2025 8:01,DB-PAY,app_user,INSERT,payment_history,93,5,93.19,38.05,43.75,145,0,0,1,20,49.28,4,0
DB01910,7/9/2025 2:37,DB01,app_user,DELETE,loans,121,14,107.56,46.19,53.21,187,0,0,1,24,51.99,19,0
DB01911,4/4/2025 23:58,DB02,app_user,UPDATE,loans,94,34,96.04,46.7,47.6,179,0,0,1,24,50.42,60,1
DB01912,6/10/2025 20:06,DB02,report_user,UPDATE,fraud_alerts,140,39,137.92,48.07,35.77,419,1,0,1,17,42.82,23,0
DB01913,4/15/2025 7:56,DB-CORE,report_user,SELECT,payment_history,32,6,116.85,46.24,55.11,176,0,0,1,23,55.12,4,1
DB01914,6/14/2025 22:44,DB-CORE,admin,DELETE,cards,78,0,191.39,45.18,49.41,1032,1,0,1,22,45.57,0,0
DB01915,7/11/2025 8:25,DB02,admin,SELECT,customers,1,0,165.84,49.29,54.88,223,0,0,1,29,64.3,0,0
DB01916,3/6/2025 11:54,DB-CORE,etl_user,DELETE,transactions,135,65,67.34,44.05,44.4,143,0,0,1,28,75.17,93,0
DB01917,6/30/2025 15:16,DB-PAY,admin,SELECT,transactions,99,20,74.66,41.13,53.23,137,0,0,1,25,69.07,29,0
DB01918,2/2/2025 2:55,DB02,admin,DELETE,accounts,27,12,107.21,49.59,46.95,356,0,0,1,35,98.42,23,0
DB01919,6/7/2025 22:58,DB01,app_user,SELECT,transactions,140,25,92.81,43.03,42.19,343,0,0,1,25,69.55,48,0
DB01920,5/13/2025 21:30,DB01,app_user,DELETE,audit_logs,80,7,462.71,54.6,58.05,101,0,1,0,14,39.73,9,0
DB01921,3/28/2025 16:20,DB-PAY,etl_user,INSERT,payment_history,141,60,104.34,40.92,53.05,170,0,0,1,25,60.98,43,1
DB01922,2/1/2025 4:33,DB-PAY,etl_user,UPDATE,audit_logs,150,2,338.1,59.74,58.9,165,0,1,0,26,68.09,2,0
DB01923,4/20/2025 22:47,DB01,report_user,INSERT,loans,172,40,159.92,54.24,44.56,211,0,0,1,40,98.28,63,0
DB01924,4/3/2025 15:21,DB02,app_user,INSERT,transactions,57,5,118.63,37.92,48.13,114,0,0,1,20,49.17,2,0
